URL,Tennis
https://ohiostatebuckeyes.com/no-1-buckeyes-host-purdue-indiana-in-final-regular-season-home-stand/,"COLUMBUS, Ohio – The Ohio State men’s tennis team hosts the Purdue Boilermakers and the Indiana Hoosiers in the final home stand of the 2019 regular season. The Buckeyes are currently 24-2 and 9-0 in conference play. Ohio State returns home after a successful road trip where they defeated Northwestern and followed it up with a victory over No. 15 Illinois.

Ohio State has regained their No. 1 ranking in the latest ITA National Rankings after spending a week at No. 2. The Buckeyes are on a eight-match win streak and are coming off a marquee win over the Fighting Illini. In addition to being No. 1 in the nation as a team, the Buckeyes have four players nationally ranked in singles, and four tandems nationally ranked in doubles.

For the ninth-consecutive week, junior JJ Wolf has sat atop the singles national rankings at No. 1. Following Wolf is John McNally at No. 23, Kyle Seelig at No. 56 and James Trotter at No. 103. Big performances from McNally and Wolf over the weekend were crucial in the Buckeyes victories.

In doubles, the senior tandem of Martin Joyce and Hunter Tubert lead the pack at No. 9 in the national rankings. Joyce/Tubert are 13-4 so far this season. Following the seniors are Kyle Seelig and Alex Kobelt at No. 28, JJ Wolf and Martin Joyce at No. 30 and the tandem of James Trotter and Alex Kobelt at No. 45. No ranked, but quietly having an excellent season is the duo of John McNally and Hunter Tubert. The two are currently 18-0 in doubles play in 2019

On Friday the Buckeyes will take on the Purdue Boilermakers. Purdue enters the match with a record of 9-11 and are coming off wins over No. 50 Iowa and Nebraska. Purdue is led by Athell Bennet, who is currently 12-3 in singles in 2019. Last season, the Buckeyes traveled to West Lafayette and defeated the Boilermakers 4-0.

On Sunday, Ohio State will host the Indiana Hoosiers. The Hoosiers enter the weekend 13-9 overall and 6-3 in the Big Ten. Indiana most recently defeated No. 50 Iowa, St. Louis and Nebraska. In singles, Indiana is led by No. 68 Antonio Cembellin, who is 23-8 overall for the 2018-19 season. In doubles play, the Hoosiers are led by the ranked tandem of Carson Haskins and Brandon Lam at No. 51. Last season, the Buckeyes traveled to Bloomington and defeated the Hoosiers 5-2.

Sunday’s match against Indiana marks Ohio State’s Senior Day. We are honoring two extraordinary gentlemen in Hunter Tubert and Martin Joyce. Martin Joyce, a 2018 NCAA All-American in doubles, has been a staple in the success for the Buckeyes over the last four years, and is a nominee for the Big Ten Medal of Honor Award, given to one student-athlete from the graduating class of each university who had “attained the greatest proficiency in athletics and scholastic work. Hunter Tubert, a member of the 2019 NCAA All-Tournament team for doubles, was an OSU Scholar Athlete for all four years and a member of the 2017 Big Ten Doubles Championship tandem. Tubert, a defined leader of this Ohio State team, has shown excellence both on and off the court, and that includes a senior season that saw him collect 17+ wins in singles, shattering his previous best of 8. Ohio State has been lucky to have Joyce and Tubert in their squad and at their school these last four years, and the two will both go on to do big things in the future. Hunter, Martin, we thank you."
http://www.sewaneetigers.com/sports/mten/2018-19/releases/20190411hst70d,"ATLANTA - The Southern Athletic Association announced on Thursday morning that junior Aubrey Davis has been honored as the SAA Men's Tennis Player of the Week after his performance on the tennis courts last week.

The Knoxville, Tenn. native went 5-0 on the week, collecting two wins in singles and three in doubles.

Against Covenant, Davis defeated Paxton Haggerty, 6-3, 6-0, at the No. 2 flight on April 5. The next day, he took down Clay Jones of Berry, 6-1, 6-0, at the No. 4 point.

In doubles with partner Jordan Brewer, Davis won all three points at the No. 1 position, winning 8-2 over Covenant, 8-4 over Berry and 8-5 over Oglethorpe.

Davis is 6-3 in singles and 10-6 in doubles this season.

Winners of seven in a row, the Tigers won all three matches on the week, including taking down Oglethorpe, who was previously undefeated in the league prior to Sunday's match.

Sewanee returns to action this weekend with contests at Millsaps and Birmingham-Southern."
http://www.hornetsports.com/sports/mten/2018-19/releases/20190404rio7vk,"MISSOULA, Mont. -- Sacramento State won the doubles point, and then got singles victories from Mikus Losbergs, Johannes Gjerdaker and Louis Chabut to beat Montana, 4-3, on Thursday afternoon at PEAK Racquet Club.

With the match tied at 3-3, it was Chabut at No. 5 that provided the match clincher, beating Ed Pudney, 6-4, 6-7 (4), 6-1. In was also Chabut that teamed with Mikus Losbergs to win at No. 1 doubles by a 6-3 score.

With the victory, Sacramento State improved to 6-10 overall and 4-2 in the Big Sky. In the process, the Hornets moved into a three-way tie for second place in the conference standings with Southern Utah and Idaho State. Sacramento State still has four conference matches to play, including this Saturday at Montana State.

Sacramento State is now 4-0 in Big Sky road matches, including wins at Eastern Washington, Idaho and Portland State. Of the Hornets' six conference matches, five have been decided by 4-3 scores (the team is 3-2 in those outcomes).

Montana, which lost for just the second time at home, dropped to 6-11 and 3-3 in league. The win for the Hornets was their first in Missoula since the 2008 season. Since that time, Sacramento State has dropped four straight when playing Montana on the road.

Joining Losbergs/Chabut with a doubles win were Hermont Legaspi and Dom Miller who helped the Hornets pick up what turned out to be a huge doubles point. After the Hornets and Grizzlies split the first two doubles matches, Legaspi and Miller were tied at 6-6, and immediately trailed 4-2 in the tiebreaker. However, the tandem won five of the next six points to win the tiebreaker, 7-5, and give the Hornets the point.

Montana won at Nos. 2 and 3 singles to take a 2-1 lead, but Losbergs won his match at No. 1, 6-4, 7-6 (5), and Gjerdaker won at No. 4 by a 7-5, 4-6, 6-3 score. Gjerdaker was tied at 3-3 in the third set, before winning each of the last three games to claim victory. Losbergs trailed, 5-2, in his second set tiebreaker before rattling off five straight points to win. That gave the Hornets a 3-2 lead with matches at Nos. 5 and 6 still to play. Donald Hall lost at No. 6 in a very close match, 7-5, 7-6 (3), setting up Chabut's three-set victory.
"
https://athletics.uchicago.edu/sports/wten/2018-19/releases/20190302rsjech,"NASHVILLE, Tenn. – The University of Chicago women's tennis team held its ground against top-ranked Claremont-Mudd-Scripps but ultimately fell in a 7-2 setback in Saturday's Intercollegiate Indoor National Championship semifinals.

First-years Nicole Semenov (No. 5 singles) and Annika Pandey (No. 6 singles) each pulled off gritty, three-set victories against their opponents to give two points to the No. 10 Maroons (6-1), but the No. 1 Athenas (7-0) proved too tough in racing out to a 5-0 lead early.

Sophomore Catherine Xu put up a fight at No. 2 singles before sustaining a 6-4, 2-6, 1-0 (10-0) loss in the Set 3 tiebreaker, and junior Marjorie Antohi lost a tight, 7-6 opening set in her No. 1 singles contest.

The Maroons aren't finished at ITAs just yet, as they will take on No. 8 Pomona-Pitzer in the third-place match Sunday morning.

CMS advances to the ITA title match to take on Emory, a 9-0 winner over Pomona-Pitzer.

 
#1 CLAREMONT-MUDD SCRIPPS 7, #10 UCHICAGO 2

Singles
1. Catherine Allen (CMS) def. Marjorie Antohi, 7-6, 6-0
2. Nicole Tan (CMS) def. Catherine Xu, 6-4, 2-6, 1-0 (10-0)
3. Rebecca Berger (CMS) def. Lauren Park, 6-2, 6-1
4. Sydney Lee (CMS) def. Eugenia Lee, 6-4, 6-2
5. Nicole Semenov (UC) def. Caroline Cox, 6-2, 3-6, 7-5
6. Annika Pandey (UC) def. Sarah Bahsoun (CMS), 2-6, 6-1, 7-6 (7-5)  

Doubles
1. Catherine Allen/Caroline Cox (CMS) def. Catherine Xu/Eugenia Lee, 8-1
2. Nicole Tan/ Sarah Bahsoun (CMS) def. Marjorie Antohi/Lauren Park, 8-5
3. Rebecca Berger/Shea (CMS) def. Nicole Semenov/Anika Pandey, 8-2"
https://www.dailymail.co.uk/sport/tennis/article-6940995/Anne-Keothavong-calls-calm-Great-Britain-prepare-Fed-Cup-play-against-Kazakhstan.html,"Anne Keothavong has warned her players not to let the feisty behaviour of Kazakhstan's pocket battleship Yulia Putintseva distract them during this weekend's Fed Cup promotion play-off.

If Friday's salvos in the media conferences are anything to go by we could be in for a combustible weekend, as players nerves are stretched inside the packed confines of the Copper Box at London's Olympic Park.

Putintseva, a 5ft 4in ball of energy ranked 38, is the severest threat to the GB team's hopes of returning to the elite World Group level of the main team competition in women's tennis. After coming through the group stages during a surprisingly raucous week in Bath two months ago, Keothavong knows that Putintseva - renowned on tour for getting up opponent's noses - will test her team's composure.

'We all know what she's like. But the players are professional, you know what's coming but it's important that they stay in their little own bubble and don't rise to her bait,' said the GB Captain.

'That's what's got her to where she is. 

'She's got tremendous character, a huge personality on the court. 

'But we've got fantastic competitors in the team who are capable of dealing with her.

'I played her, speaking from experience myself. It didn't go quite so well for me. I think the players on the team will be able to deal with anything that comes their "
http://www.tenniscanada.com/news/marino-and-fernandez-to-open-for-canada-at-fed-cup/,"The official draw for the Fed Cup by BNP Paribas World Group play-off between Canada and the Czech Republic was held on Friday to determine the match-ups for this weekend’s action. Canada and the Czech Republic will face off on an indoor red clay court at the Agrofert Arena on April 20 and 21, with the winner advancing to the World Group and the losing nation moving down to the World Group II for 2020.

The Canadian Fed Cup team consisting of Rebecca Marino (Vancouver, BC), Gabriela Dabrowski (Ottawa, ON), Sharon Fichman (Toronto, ON) and Leylah Annie Fernandez (Laval, QC) as well as Canadian Team Captain Heidi El Tabakh will take on the Czech Republic in two singles matches on Saturday and two singles matches followed by a doubles match on Sunday.

Rebecca Marino and Leylah Annie Fernandez were selected by El Tabakh to play in singles, while the Czech team captain Petr Pala nominated Marketa Vondrousova and Karolina Muchova, respectively ranked no. 47 and 106 in the world. In doubles, Gabriela Dabrowski and Sharon Fichman will team up for Canada against the Czech duo of Marie Bouzkova, no. 355 in doubles, and Barbora Krejcikova, the no. 2 doubles player in the world.

“We recognize that we are up against a very tough opponent. They have proven their capabilities year after year, relying on their depth of talented players. It will not be an easy task to take on this Czech team, but I know that our girls are up for the challenge,” stated El Tabakh. “We have been putting in the work all week and our players are eager to get out on the court and give it their best. We are looking forward to the matches this weekend.”

Currently ranked no. 184 in the world, Marino is competing in her fourth Fed Cup tie. This will be her first singles match representing her country since 2011. She holds a record of 3 wins and 3 losses, notching a come from behind victory in the doubles match this past February in the Netherlands. As for Fernandez, this will be her first experience playing on the Canadian Fed Cup team. At just 16 years old, she is ranked no. 376 in the WTA rankings and no. 7 in the ITF junior rankings. In doubles, Dabrowski and Fichman will play together on the Fed Cup team for the first time since the tie against Romania in 2015. Dabrowski is currently ranked no. 15 in the doubles rankings while Fichman sits at the no. 192 position and is in the midst of a comeback to the sport."
https://www.chapmanathletics.com/sports/mten/2018-19/releases/20190413tfd081,"ORANGE, Calif. – The Chapman University men's tennis team fell 8-1 to visiting Caltech on Saturday. The loss extended the Panthers' skid to five matches.

The senior duo of Brock DeHaven and Matthew Mead picked up Chapman's only point with an 8-7 win in the No. 3 doubles match. DeHaven played a very closely contested singles matchat No. 6 but eventually fell 7-6, 7-5.

Freshman Adrien Rooney was the only Panther to force a third set as the Beavers swept the singles matches. After falling 6-3 in the No. 2 match, he rebounded for a 7-5 win but dropped the tiebreak third set 11-9.

The Panthers finish up the season next week when they host Cal Lutheran on Friday at 3 p.m. and then travel to Redlands on Saturday in the season finale.  "
https://meangreensports.com/news/2019/4/19/womens-tennis-mean-green-comeback-advance-to-semifinals.aspx?path=wten,"HOUSTON — After a nearly a four-hour match that featured windy conditions, the Mean Green tennis team advanced to the semifinals of the Conference USA Tournament with a come from behind 4-3 victory over the higher seeded Florida International on Friday. 

North Texas trailed 3-1 and won the final three singles matches to reach the semifinal round for the fourth time in six years. 

After a tough doubles competition where UNT's top team fell 6-0 for the first time in their four years, five of the six singles matches went into a third-set saw North Texas win the first of four of the singles matches to recapture some of the momentum.

Maria Kononova tied the match with a quick two-set victory at No. 1 but then losses at three and four put UNT in a tough position. 

However, senior Tamuna Kutubidze pushed through her long dragged out match to give North Texas another point while Ivana Babic led in the third set at No. 6 and Nidhi Surapaneni led in the third set at No. 5.

After Babic took care of her Panthers opponent everything came down to Surapaneni who had a two-point advantage at the time and put her opponent in the third set to clinch the win for the Mean Green and send them to the semifinals where the will face the top-seeded Old Dominion Monarchs at noon CT. "
https://www.ustaflorida.com/florida-players-lift-trophies-at-2019-usta-ntrp-national-championships-tennis/,"Florida tennis players won two titles over the weekend at the NTRP National Championships as winners were crowned in men’s and women’s singles divisions at the 18 & over and 50 & over divisions. The 18 & over event took place at Academia Sanchez-Casal Florida in Naples, Fla., and the 50 & over event took place at the Surprise Tennis & Racquet Complex in Surprise, Ariz.
In 2018, the USTA launched a new national adult tournament that leverages the NTRP rating system as a way to create level-based competition in the 18 & over and 50 & over age groups. The National Tennis Rating Program (NTRP) is the official system for determining the levels of competition for the USTA League tennis program. The USTA NTRP Computer Rating System assigns ratings based on play in the local league and at championship level during the current league year.

Other Florida finishers were, in second place, Shanel Angala of Orlando in the Women’s 3.5, and Alex Bose of Winter Haven in the Men’s 5.0; in third place Jana Bridge of Tampa in the Women’s 3.0; and in fourth place Shakiya Drayton of Fort Pierce in the Women’s 3.0, Jerry Mattheo of Jacksonville in the Men’s 4.5, and Eric Eriksen of Bradenton in the Men’s 5.0.
Sunshine State winners were Ara Toroyan of Boca Raton in the Men’s 3.5 Singles, and Kerri Robison of St. Augustine in the Women’s 3.0 Singles."
https://www.bbc.com/sport/tennis/live-scores,"WTA Tour Porsche Tennis Grand Prix
CENTRE COURT - 15:10
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Lisicki
1	
6
3
68
Shinikova
2	
3
6
710
Isabella Shinikova (Bul) beat Sabine Lisicki (Ger) 3-6 6-3 7-6 (10-8)
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Alexandrova
0	
5
2
Friedsam
2	
7
6
Anna-Lena Friedsam (Ger) beat Ekaterina Alexandrova (Rus) 7-5 6-2
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Sorribes
2	
6
6
Korpatsch
0	
3
4
Sara Sorribes (Spa) beat Tamara Korpatsch (Ger) 6-3 6-4
COURT 1 - 09:10
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Martincova
0	
4
2
Blinkova
2	
6
6
Anna Blinkova (Rus) beat Tereza Martincova (Cze) 6-4 6-2
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Zaja
2	
77
710
Grammatikopoulou
0	
63
68
Anna Zaja (Ger) beat Valentini Grammatikopoulou (Gre) 7-6 (7-3) 7-6 (10-8)
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Zvonareva
2	
6
6
Zarycka
0	
4
4
Vera Zvonareva (Rus) beat Anastasia Zarycka (Cze) 6-4 6-4
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Ormaechea
0	
1
1
Lottner
2	
6
6
Antonia Lottner (Ger) beat Paula Ormaechea (Arg) 6-1 6-1
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Rueffer
0	
0
3
Minella
2	
6
6
Mandy Minella (Lux) beat Lena Rueffer (Ger) 6-0 6-3
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Lepchenko
0	
2
64
Gorgodze
2	
6
77
Ekaterine Gorgodze (Geo) beat Varvara Lepchenko (US) 6-2 7-6 (7-4)
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Dodin
0	
2
5
Ponchet
2	
6
7
Jessika Ponchet (Fra) beat Oceane Dodin (Fra) 6-2 7-5
COURT 2 - 09:05
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Samsonova
0	
4
5
Minnen
2	
6
7
Greet Minnen (Bel) beat Ludmilla Samsonova (Rus) 6-4 7-5
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Flink
1	
77
1
Pera
0	
62
1
Bernarda Pera (US) beat Varvara Flink (Rus) 6-7 (2-7) 1-1 retired

Bernarda Pera (US) beat Varvara Flink (Rus) 6-7 (2-7) 1-1 retired
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Hodzic
0	
2
4
Frech
2	
6
6
Magdalena Frech (Pol) beat Mina Hodzic (Ger) 6-2 6-4
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Jakupovic
1	
4
77
0
Gatto-Monticone
2	
6
64
6
Giulia Gatto-Monticone (Ita) beat Dalila Jakupovic (Slo) 6-4 6-7 (4-7) 6-0
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Zavatska
1	
2
6
3
Kalinskaya
2	
6
3
6
Anna Kalinskaya (Rus) beat Katarina Zavatska (Ukr) 6-2 3-6 6-3
WOMEN'S SINGLES - ROUND OF 32
RESULT		1	2	3		
Paquet
0	
1
3
Smitkova
2	
6
6
"
http://montecarlotennismasters.com/fantastic-fabio-downs-zverev/?lang=en,"FANTASTIC FABIO DOWNS ZVEREV
Fabio Fognini failed to take a set off Alexander Zverev in their first two FedEx ATP Head2Head meetings. But the Italian broke through in style against the 21-year-old on Thursday at the Rolex Monte-Carlo Masters.

In front of an energised crowd on Court Rainier III, Fognini secured 75 per cent of first-serve points (30/40) to defeat Zverev 7-6(6), 6-1 in 90 minutes. Fognini has now reached five ATP Masters 1000 quarter-finals, which include his run to the semi-finals at the Monte-Carlo Country Club in 2013 (l. to Djokovic).

Fognini entered the tournament with seven losses in his past eight tour-level matches and trailed Andrey Rublev 4-6, 1-4 in his first-round match. But after his first win over a Top 3 opponent since his victory over then-World No. 1 Andy Murray at the 2017 Internazionali BNL d’Italia, Fognini is one win away from a return to the last four in the Principality.

The World No. 18 will meet ninth seed Borna Coric in the quarter-finals. Fognini defeated Coric in their only previous FedEx ATP Head2Head clash at the 2014 Plava Laguna Croatia Open Umag.

The Croatian advanced to his second straight Masters 1000 quarter-final after one hour and 41 minutes, saving all three break points he faced to beat Pierre-Hugues Herbert of France 6-4, 6-2. Coric also reached the last eight at the Miami Open presented by Itau last month, beating Nick Kyrgios in three sets before a straight-sets loss to #NextGenATP Canadian Felix Auger-Aliassime."
https://www.gocrimson.com/sports/mten/2018-19/releases/20190224smmt2v,"CAMBRIDGE, Mass.—For the first time in program history, the No. 33 Harvard men's tennis team took down No. 36 Memphis, 5-2. With the victory this afternoon, the Crimson improves to an 8-4 (0-0 Ivy) record on the season.

""It was a great team effort today from start to finish,"" said the Scott Mead '77 Head Coach for Harvard Men's Tennis Andrew Rueb. ""Our doubles have gotten better each week, and it is a credit to our guys for making the adjustments.""

Fighting back from an early deficit, Harvard claimed the doubles points to go 1-0 over Memphis to open the match. The Tigers took the first point, downing Christopher Morrow and Steven Sun on court three, 6-3. No. 34 doubles pair Andy Zhou and Logan Weber quickly rebounded to even the match for the Crimson, taking down Memphis' top pair in a quick 6-4 victory. Locked at 6-6 on court two, Robert Wrzesinski and Brian Shi ultimately clinched the point for Harvard after breaking down the Tigers.

Moving into singles, Brian Shi made quick work of Memphis, handedly defeating their No. 3, 6-1, 6-0, to push Harvard out to a 2-0 lead. Harris Walker followed shortly after, running past the Tigers on court four to take the Crimson's third point in a 6-3, 6-2 victory. Undefeated first-year Steven Sun claimed yet another singles victory, clinching the match for Harvard with a 6-4, 7-5 decision over Memphis.

""In singles, the first-year trio of Brian, Harry and Steven pushed us over the finish line,"" said Rueb. ""Andy also put in a great week of training and it showed in his play today.""

Harvard Highlights
-For the first time in program history, Harvard defeated the Tigers, cutting their lead to 1-4 in the all-time series. 
-First-year Steven Sun remains undefeated in the No. 5 position, moving to 11-0 in the spring.

Up Next
The Crimson takes a break from competition before returning to the court on March 18 to take on Williams in San Diego, Calif.

Results
Singles
1. Chris Patzanovsky def. Robert Wrzesinski, 6-7, 7-5, 10-8
2. Andy Zhou def. Jan Pallares, 7-6 (6), 6-2
3. Brian Shi def. Jeremy Taylor, 6-1, 6-0
4. Harris Walker def. Matt Story, 6-3, 6-2
5. Steven Sun def. David Stevenson, 6-4, 7-5
6. Oscar Cutting def. Lane Leschly, 7-6, 6-4

Order of Finish: 3,4,5*,6,2,1

* denotes match-clinching point

Doubles
1. Andy Zhou/Logan Weber def. David Stevenson/Oscar Cutting, 6-4
2. Robert Wrzesinski/Brian Shi def. Jan Pallares/Patrick Sydow, 7-6
3. Matt Story/Jeremy Taylor def. Christopher Morrow/Steven Sun, 6-3"
http://www.yalebulldogs.com/sports/w-tennis/2018-19/releases/20190410mkqnb9,"NEW HAVEN, Conn. - Coming off a weekend sweep of Columbia and Cornell to move to 3-0 in Ivy League play, the Yale women's tennis team will hit the road and head to Cambridge to take on Harvard before returning home for a Sunday matinee against Dartmouth to honor their seniors.

The Crimson have had a stellar season to date, coming in at 14-6 on the season and 2-1 in Ivy League play. One of those six losses was in New Haven, a 4-3 thriller that saw Yale come out on top thanks to a 3-1 comeback. Since then, Harvard has been one of the hottest teams in the nation, having won seven consecutive matches before a 4-3 loss to a ranked Princeton team. The Crimson are coached by Traci Green.

Dartmouth comes into the weekend seeking their first Ivy League win, currently standing at 3-14 overall and 0-3 in Ivy League play. The previous match between the two teams also ended in the Bulldogs favor; Yale won 4-1 to take 5th place in the ECAC Indoor Championships in early February. The Big Green are coached by Bob Dallis.

Sunday will also be the last home match of the season for the Bulldogs and the last ever home match for seniors Caroline Amos and Amy Yang. Both will be honored prior to Sunday's match for their accomplishments and contributions to the team over the past four seasons.

Play begins at 3:00 PM on Friday and 1:00 PM on Sunday."
http://www.valpoathletics.com/wtennis/news/2018-19/19040/sysouvanh-wins-in-singles-doubles-on-sunday-at-uni/,"unior Dao Sysouvanh (Sun Prairie, Wis. / Sun Prairie) led the way for the Valparaiso University women’s tennis team on Sunday, capturing victories in both singles and doubles. She represented a bright spot of a 6-1 setback to Missouri Valley Conference foe UNI at Black Hawk Tennis Club in Waterloo, Iowa.     

How It Happened

Sysouvanh teamed up with sophomore Claire Czerwonka (Kenosha, Wis. / Saint Joseph Catholic Academy) for a 7-5 victory over Reghan Lynch and Claudia Toledo at No. 1 doubles. The Panthers (4-5, 1-2) took the No. 2 and No. 3 matches to win the doubles point.
Sysouvanh battled her way back from an early hole against Harri Proudfoot at No. 3 singles. The Valpo junior lost the opening set 4-6, but then prevailed 7-5, 6-2 to nail down the match.
Freshman Isabella Schoolcraft (Bargersville, Ind. / Center Grove) again played well, taking Daisy Phillips to a third set at No. 4 singles. Phillips came out on top 6-2, 5-7, 6-4.
Another three-set affair came at No. 6, where Jordan Kopfer (Eagan, Minn. / Eastview) grabbed the first set but eventually fell to Olivia Fain 3-6, 6-1, 6-3.
Czerwonka and Lynch engaged in a tight battle at the top singles spot, but Lynch prevailed 7-5, 7-5.
UNI also had straight-set wins at No. 2 and No. 5 singles.
Inside the Match

Sysouvanh recorded her fifth overall win of the season with four of them coming in dual matches. She gained her first MVC triumph of the year while improving to 2-1 in the last three matches and 3-2 in the last five.
Czerwonka extended her team lead in doubles wins by registering her 11th, while Sysouvanh nailed down her sixth of the season. It was the first doubles win in conference play for a Valpo tandem this season.
Czerwonka is up to 26 career doubles victories as only a sophomore after she racked up 15 a year ago.
This represented Valpo’s final road match of the regular season.
Up Next

Valpo will come home for the final nonconference match of the year and the penultimate regular season date. Chicago State will provide the opposition on Wednesday at 3 p.m. for a match that will take place either outdoors at the Valpo Tennis Complex or indoors at Match Point Tennis Club in Griffith."
https://deadspin.com/tennis-broadcast-dominated-by-commentators-loud-wet-sn-1833950065,"It was difficult to pay attention to Jo-Wilfried Tsonga’s big 7-6(6), 6-3 win over Kyle Edmund in Marrakesh today, because much of the second set was dominated by the commentator’s ASMR-style munching. Wet mouth sounds, dry crunching sounds, and rustling bag sounds nearly matched the volume of tennis ball sounds on the broadcast.

The loud eater would dutifully chime in every three points or so to mumble some commentary, then return to his trusty bag of whatevers. It’s not worth getting upset over; this is a truly inspiring level of commitment to the snack game. May every laborer snack freely, even if their labor is, specifically, producing tennis-related sounds for thousands to hear."
http://nwacsports.org/tennis/index.php?id=16028&cat=0,"Danielle Mendoza, Kentwood HS / Covington, WA. had a singles #2 win and a #1 doubles win in a Highline 6-3 win over Skagit Valley last week.

“Danielle is a sophomore and the captain of the Thunderbirds,"" said Highline head coach Laura Rosa. ""She plays with a fierce intensity from the first point to the last and there is probably no one in the conference that can match her fitness level.  Danielle has a doubles courage and timing that makes it hard for her opponents to ever get control of a match."""
http://www.odusports.com/ViewArticle.dbml?DB_OEM_ID=31100&ATCLID=211800657,"HOUSTON, Texas – The No. 37 nationally ranked and No. 1 seed Old Dominion women’s tennis team (18-3) made quick work out of No. 8 seed UTSA (12-13) in the Quarterfinals of the 2019 Conference USA Tournament on Friday afternoon at the George R. Brown Tennis Center.

With the win, the Monarchs punched their ticket to the Semifinals tomorrow, Saturday, April 20 at 1:00 p.m. ET against the winner of No. 4 seed FIU vs. No. 5 North Texas.

Old Dominion has now won 10 of its last 11 matches and 15 of its last 17.

Tennis Match Results
UTSA Women's Tennis vs Old Dominion University
4/19/2019 at Houston, TX
(George R. Brown Tennis Center)

#37 Old Dominion University 4, UTSA 0

Singles competition
1. Holly Hutchinson (ODUW) def. Jasmin Starr (UTSAW) 6-2, 6-3
2. Nataliia Vlasova (ODUW) def. Laura Cabrera (UTSAW) 6-3, 6-1
3. Oleksanda Andrieieva (ODUW) vs. Kylee Kato (UTSAW) 6-4, 5-2, unfinished
4. Yulia Starodubtseva (ODUW) def. Mariah Plauth (UTSAW) 6-1, 6-2
5. Brooke Pilkington (ODUW) vs. Sophie Omoworare (UTSAW) 3-6, 6-0, 1-0, unfinished
6. Alesya Yakubovich (ODUW) vs. Charleen Tiwari (UTSAW) 6-2, 5-4, unfinished

Doubles competition
1. #87 Holly Hutchinson/Brooke Pilkington (ODUW) def. Jasmin Starr/Kylee Kato (UTSAW) 6-3
2. Oleksanda Andrieieva/Yulia Starodubtseva (ODUW) def. Sophie Omoworare/Charleen Tiwari (UTSAW) 6-2
3. Diya Menon/Mariah Plauth (UTSAW) def. Louie McLelland/Nataliia Vlasova (ODUW) 6-2

Match Notes:
UTSA Women's Tennis 12-13
Old Dominion University 18-3; National ranking #37
Order of finish: Doubles (2,3,1); Singles (2,4,1)
2019 C-USA Championship"
http://www.soonersports.com/ViewArticle.dbml?DB_OEM_ID=31000&ATCLID=211800773,"The No. 25 Oklahoma men’s tennis team’s run at the Big 12 Championship came to an end Saturday with a 4-2 loss to No. 2 Texas in the semifinals. 

OU (15-10, 2-5 Big 12) tallied singles wins from Jake Van Emburgh and Alex Bakshi, but fell short to the Longhorns.  

“Today we had our chances to take the match,” said OU head coach Nick Crowell. “We played good doubles again and put ourselves right there in position, we just need to do a few things better and we will get that point next time. 

Our goal is to keep getting better moving forward into NCAAs. This team has a lot of heart and resiliency and I’m excited to get back on the courts these next two weeks and get back to work.” 

In doubles, Van Emburgh and Ferran Calvo came away with a win on court two, but the Sooners dropped the opening point. Van Emburgh and Calvo took down Colin Markes and Leonardo Telles 6-3. After tying the match at every game up to 3-all, the Sooners won the next three games, sealed by a Van Emburgh service winner, to capture court two. 

No. 53 Bakshi and Stefano Tsorotiotis fell to No. 6 Harrison Scott and Christian Sigsgaard 6-3 on court one. At the No. 3 line, Max Stewart and Spencer Papa were defeated by Chih Chi Huang and Yuya Ito 7-5. 

In singles, No. 63 Bakshi pulled off an upset at the two spot, taking down No. 7 Ito in straight sets. After trailing early in the first, Bakshi rallied to take the set 6-4, then carried his momentum into the second where he never trailed to win 6-3.  

“Alex got a huge win for the Sooners. His opponent is so tough and Alex showed what he can do when he is playing his game,” said Crowell.  

No. 80 Van Emburgh routed No. 73 Telles on court two. The sophomore jumped out to a 3-0 lead in the first set before closing it out 6-4. Van Emburgh trailed 2-1 to start the second but took control and allowed Telles just one more game to win 6-3. 

“Jake stepped up again and showed why he is one of the toughest competitors in the nation. His opponent is a senior with a lot of experience and Jake really took it to him. “ 

No. 36 Papa fell to No. 9 Sigsgaard 6-4, 6-3 on court one. Beiler was defeated by Markes 6-4, 6-3 at the No. 5 line. On court six, Tsorotiotis fell to Rodrigo Banzer 6-2, 6-1.  

When play was halted, Calvo was headed to a third set with No. 53 Scott on court three. Calvo took the first set 6-4 before Scott claimed set two 6-3. 

The Sooners await their NCAA fate, with selections announced April 29. The first and second rounds of the tournament will be held May 3-5 at campus sites. "
